id,date,x,y,nn5,nn6,access_type,distance_to_road,terrain_type,area,volume,composition_construction,composition_natural,composition_communal,composition_communal_large,composition_dangerous,dangerous_waste_description,photo_id1,photo_id2,photo_id3,description,unknown1,unknown2,unknown3,unknown4,unknown5,unknown6,unknown7,unknown8,unknown9,unknown10,unknown11
2427,2010-04-18 14:23:05,14.2866051508743,46.3286961452631,,,3,200,1,200,10,0,0,80,20,0,,30512,30513,,<p>Dostop: ali po bregu navzdol od višjeležečega odlagališča ali po bregunavzgor iznad traktorske poti ob reki. Odpadki so raztreseni po pobočju nadkamnitim koritom (slika2)</p>,,131,584,,,,,,,,
2428,2010-04-18 14:40:36,15.0451134662979,46.1551379601757,,,1,10,2,50,5,,,30,70,,<p>Štedilnik in nekaj razpršenih komunalnih odpadkov.</p>,30520,,,,,129,1091,,,,,,,,
2429,2010-04-18 14:36:19,14.6063360641747,46.0846561945642,,,1,2,1,100,30,40,45,10,5,,,30521,,,,,22,888,,,,,,,,
2430,2010-04-16 16:38:24,14.5511288600131,46.0814953790906,,,1,0,1,500,12,35,,50,,15,"<p>Nevarni odpadki: salonitke cca 2m^3<br/>Sicer pa Iverke, gradbeni material in gume</p>",30522,30523,,"<p>Velika ravnina, precej razdrobljeni odpadki</p>",,61,1419,,,,,,,,
2431,2010-04-18 14:25:45,14.2871226426579,46.3283529969929,,,2,0,1,3,2,0,0,60,40,0,"<p>avtomobilski sedež, kovinski deli, prazen sod</p>",30524,,,,,131,1926,,,,,,,,
2432,2010-04-18 14:21:53,15.0469767198375,46.1537786562787,,,1,1,2,50,1,,,30,70,,<p>Elektro kondenzator (?) in razpršeni komunalni odpadki.</p>,30525,,,,,129,1074,,,,,,,,
2433,2010-04-03 14:27:42,14.2199445389329,46.3016655473394,,,1,10,2,50,10,20,50,25,5,0,,30517,30518,,,,102,1121,,,,,,,,
2434,2010-04-18 14:28:44,14.5630204127694,46.132840224082,,,1,2,2,20,13,100,,,,,,30519,,,<p>je za ograjo.</p>,,186,,,,,,,,,
2435,2010-04-18 14:25:28,14.2864412507375,46.3273230583349,,,2,0,1,1,0.2,0,0,0,100,0,<p>2 avtomobilski gumi</p>,30526,,,<p>Ležita ob traktorski poti</p>,,131,,,,,,,,,
2436,2010-04-18 14:22:57,13.7518023768415,46.0887500393537,,,1,2,1,16,4,10,10,50,10,20,"<p>0,3 m3 SALONITNIH PLOŠČ, 4 PNEVMATIKE, KOLO, MOTOR, KOSI POHIŠTVA</p>",,,,<p>OB GLAVNI CESTI KAL - CVETREŽ</p>,,44,397,,,,,,,,
2437,2010-04-18 14:42:07,14.2875163612239,46.3289110327623,,,2,5,1,10,2,0,0,100,0,0,,30534,30535,,<p>Dostop po traktorski poti - prostor za piknik s klopcami. Za njim so na bregureke raztreseni odpadki</p>,,131,1926,,,,,,,,
2438,2010-04-18 14:20:50,15.037091210645,46.152369455621,,,4,300,2,800,200,20,,10,70,,"<p>Ogromno divje odlagališče v nekdanjem kamnolomu Vasle. Uporabniki so naredilikar drčo, da se odpadki zapeljejo čim dlje v globino. Skoraj nedostopno,nevarno!</p>",30532,30596,33565,,,129,1091,,,,,,,,
2439,2010-04-03 14:27:42,14.2211650439899,46.3002793383374,,,1,25,2,100,10,20,20,50,10,0,<p>nekaj salonitnih rorov</p>,30530,30533,30536,,,102,1121,,,,,,,,
2440,2010-04-18 14:24:26,14.2073053369045,45.7296319501451,,,1,0,1,160,500,40,0,30,20,10,"<p>Med številnimi ostalimi odpadki je na odlagališču mogoče razločiti embalažeodpadni olj, posamezne pnevmatike..., ki jih je količinsko nemogoče oceniti</p>",30531,30528,30529,"<p>Pred leti sanirano divje odlagališče nad vasjo Žeje je ponovno obremenjeno zodpadki (les, gradbeni material, steklo, pločevina, plastika, ...)</p>",,94,,,,,,,,,
2441,2010-04-18 14:33:46,15.1301412420959,45.8168261760811,,,1,600,1,5,0.5,,,5,95,,,30537,,,,,85,412,,,,,,,,
2442,2010-04-03 14:27:42,14.2093833239933,46.2940890986038,,,1,10,2,40,3,20,50,25,5,,,30538,,,,,102,1120,,,,,,,,
2443,2010-04-18 14:25:19,14.6087360286209,46.0839161759801,,,1,1,1,3,1,,,,90,10,"<p>Avtomobilska guma, deli karoserije, sedež, drobni avtodeli</p>",30540,,,,,22,888,,,,,,,,
2444,2010-04-18 14:22:15,13.7289877546386,46.0731761559036,,,2,50,2,20,3,,,10,10,80,"<p>DELI AVTOMOBILOV, ŠTEDILNIKOV</p>",,,,<p>50 METROV IZVEN NASELJA ŽABLE</p>,,44,397,,,,,,,,
2445,2010-04-18 14:40:08,15.0384117406519,46.1524050424247,,,4,200,2,500,50,10,,20,70,,"<p>Divje odlagališče v nekdanjem kamnolomu Vasle. Predvsem kosovni odpadki,gume, na dnu več avtomobilov. Otežen in nevaren dostop, <strong>potrebnamehanizacija</strong>.</p><p>Na sliki je to odlagališče levo od posameznih smrek, večje odlagališče je vospredju - na drugi strani - že označeno (tisto z narejeno drčo).</p>",33562,33563,33564,,,129,1091,,,,,,,,
2446,2010-04-18 14:27:08,15.1092722325778,45.8157828767486,,,3,180,1,60,2,,,100,,,,30544,,,,,85,1851,,,,,,,,
2447,2010-04-03 14:27:42,14.2093852327651,46.2962034476403,,,1,10,2,60,2,30,30,30,10,,,30543,,,,,102,1120,,,,,,,,
2448,2010-04-18 14:29:36,14.6107925229966,46.0834661774873,,,2,5,3,10,2,90,,10,,,,30545,,,<strong>Kotanjo najdete za velikim kupom peska - skrito!</strong>,,22,,,,,,,,,
2449,2010-04-18 14:29:33,15.043759821236,46.1629312799295,,,1,10,2,50,1,,,50,50,,"<p>Odpadki pod ovinkom, nekaj kosovnih in razpršeni embalažni med vejevjem.</p>",30549,,,,,129,1091,,,,,,,,
2450,2010-04-18 14:29:32,15.1120954086098,45.7957377376363,,,1,2,1,150,20,40,59,,,1,<p>20 salonitk</p>,30552,30555,,,,203,,,,,,,,,
2451,2010-04-18 14:28:05,14.6128090972792,46.0823829432083,,,2,1,1,100,30,60,30,10,,,,30553,,,"<strong>100 m severno ob poti so še strešniki 0,5 m3; 10 m južno pa kovinskisod</strong>",,22,888,,,,,,,,
2452,2010-04-18 14:34:45,14.2086942327333,45.7265764273459,,,2,20,1,60,80,70,0,20,10,0,,30559,30558,,"<p>Odlagališče s pretežno gradbenimi odpadki (opečna kritina,keramika,gradbeniles), vidni posamezni komunalni odpadki (kosi plastike, polivinil,...)</p>",,94,115,,,,,,,,
2453,2010-04-18 14:23:56,14.611886054326,46.0822162151102,,,3,80,1,3,4,,,,,100,<p>osebni avto Jugo</p>,30563,,,,,22,,,,,,,,,
2454,2010-04-18 14:24:02,15.1164954470462,45.7968838777411,,,2,80,1,60,2,5,95,,,,,30567,,,,,203,,,,,,,,,
2455,2010-04-18 14:35:54,15.0342352921602,46.1671967767823,,,2,10,1,200,10,,20,,70,,"<p>Divje odlagališče pod kozolcem v Planinski vasi je bilo pred leti očiščeno,vendar je ostalo med vejevjem še nekaj nediferenciranih odpadkov zelene barve,ob kozolcu pa nekaj odslužene opreme. V vasi je ob cesti kar nekajneregistriranih avtomobilov. </p>",30560,30561,30562,,,129,1091,,,,,,,,
2456,2010-04-18 14:40:35,14.6139026444704,46.0814707267622,,,2,100,1,10,8,,,,80,20,"<p>10 salonitk, železni odpadki, TV, plastika</p>",30571,,,"<p>Sveži odpadki. Nekdo je ravno pripeljal. Sveže kolesnice! A je možno, dazaradi akcije?</p>",,22,888,,,,,,,,
2457,2010-04-18 14:35:43,15.0261784416843,46.1466712449763,,,1,1,2,20,0.5,,,100,,,<p>Razpršene pločevinke ob cesti.</p>,,,,,,129,1922,,,,,,,,
2459,2010-04-18 14:30:34,14.6160590768553,46.0802996454037,,,3,200,1,4,1,,,100,,,,30576,,,<strong>100 m vzhodno še plastična gajba in kovinske konzerve</strong>,,22,888,,,,,,,,
2460,2010-04-18 14:20:45,14.2078886614779,45.7292141373441,,,2,10,1,20,30,5,80,15,0,0,,30577,30578,,<p>Manjša vrtača med drevjem.Večinoma leseni elementi z posameznimi kosovnimiodpadki</p>,,94,115,,,,,,,,
2461,2010-04-18 14:39:19,14.6213258050687,46.0780330680365,,,3,300,1,2,0.25,,,100,,,,30580,,,,,22,,,,,,,,,
2462,2010-04-18 14:35:17,15.1053967849966,45.8027962840923,,,2,350,1,6,3,2,98,,,,,30583,,,,,203,,,,,,,,,
2463,2010-04-28 12:10:11,14.1587213241419,46.3715228358324,,,2,300,1,10,2,,,90,10,,,30584,30585,30586,,,102,116,1,,,,,,,
2464,2010-04-18 14:37:16,14.6224960612631,46.0775708090998,,,2,300,1,10,3,100,,,,,,30587,,,,,22,,,,,,,,,
2465,2010-04-18 14:30:29,14.1558223658836,46.3707096561829,,,1,5,1,10,5,50,50,,,,,30588,30589,,,,102,,,,,,,,,
2466,2010-04-18 14:27:50,14.6248691643813,46.0767875335409,,,2,100,1,0.2,0.2,,,,100,,,30590,,,<p>Avtomobilski sedež</p>,,22,,,,,,,,,
2467,2010-04-18 14:29:24,15.0471414416938,46.1553666257753,,,2,30,1,50,1,,,100,,,<p>Travnik nad cesto proti Kleku: embalaža</p><p>v bližini parkirišče v gozdu: plastenke</p>,30591,30592,30593,,,129,1074,,,,,,,,
2727,2010-04-04 12:25:58,14.3287796525695,46.2375121449076,,,1,2,1,100,3,80,,20,,,,30999,,,,,52,1810,,,,,,,,
2468,2010-04-18 14:34:56,14.6264492402838,46.0763564603921,,,2,2,1,20,0.5,,,100,,,,30598,,,"<strong>20 m zahodno še plastika, vedro<br/>100 m vzhodno, desno od poti plastična kanta</strong>",,22,201,,,,,,,,
2469,2010-04-18 14:22:22,14.2089282623925,45.7296947545896,,,1,30,1,120,600,70,,,25,5,<p>odlagališče je zasuto z gradbenim materialom.Poleg ostankov pločevine strešnekritine so ponekod vidni kosi salonitnih plošč.Na odlagališču je tudi manjšeštevilo pnevmatik (cca 3)</p>,30594,30595,,,,94,115,,,,,,,,
2470,2010-04-28 12:10:27,14.1495800564891,46.3759355203083,,,1,1000,3,100,10,30,,50,20,,,30597,30599,30601,,,192,527,1,,,,,,,
2472,2010-04-18 14:31:05,14.6289357977793,46.0757375880531,,,2,200,1,20,10,,,80,,20,"<p>salonitna kritina 0,2 m3</p>",30604,,,,,22,201,,,,,,,,
2473,2010-04-18 14:24:28,14.6398254429269,46.0757664897591,,,2,1000,1,4,2,,60,,38,2,<p>1 neonska luč</p>,30608,30610,,"<p>50 m vzhodno 1 m3 gradbenih odpadkov, plastika spodnja slika</p>",,22,201,,,,,,,,
2475,2010-04-28 12:08:36,14.1465806359131,46.3665741473537,,,2,50,1,150,15,,,40,60,,,30609,30612,30613,,,102,2096,1,,,,,,,
2476,2010-04-18 14:28:50,14.2076392517709,45.7294062644523,,,1,10,1,2,0.5,0,0,100,0,0,,30611,,,<p>manjše samostojno odlagališče plastičnih elementov</p>,,94,115,,,,,,,,
2477,2010-04-18 14:31:06,14.6316827458284,46.0797926213403,,,2,200,2,10,3,95,,,,5,<p>1 pnevmatika</p>,30614,,,,,22,,,,,,,,,
2478,2010-03-23 08:48:15,15.1712434726704,45.7935702486437,,,1,1,1,68,30,,,,,100,<p>cca 30 m3 asfalta</p>,30615,,,<p>Podobno odlagališče je tudi na drugi strani ceste.</p>,,85,,,,,,,,,
2479,2010-04-18 14:37:16,15.1983583177722,45.8331407681831,,,1,5,1,6,2,,,100,,,,30617,,,,,85,667,,,,,,,,
2480,2010-04-18 14:31:35,14.6294293354652,46.0813041452724,,,2,50,2,10,10,90,,,10,,,30618,,,"<p>Veliki kosi betona - potreben bager.</p><p>Še 200 m navzgor po potoku še sod, PVC folija, kovinska košara.</p>",,22,201,,,,,,,,
2481,2010-04-18 14:23:14,14.2067791035702,45.7310090349146,,,1,0,1,50,200,90,10,0,0,0,,30619,30620,,"<p>večinoma je viden gradbeni material, opečnata kritina ter posamezni kosipolivinila</p>",,94,,,,,,,,,
2482,2010-04-18 14:27:23,14.6256277137595,46.085849601663,,,1,20,1,30,5,100,,,,,,30621,,,,,22,,,,,,,,,
2483,2010-04-13 21:08:47,13.720662434841,46.0803134919541,,,3,10,2,1000,1,10,,50,20,20,"<p>salonitne plošče, pnevmatike</p>",,,,<p>odpadki razpršeni ob lokalni cesti Krajec - Zabrdo</p>,,44,391,,,,,,,,
2484,2010-04-18 14:25:36,15.154382459296,45.8135863003642,,,1,20,1,220,20,30,40,30,,,,30622,30624,,,,85,2078,,,,,,,,
2485,2010-04-18 14:22:24,14.6149692392744,46.0854873161166,,,2,50,1,24,19,,,80,10,10,<p>5 salonitk</p>,30625,,,"<p>1 kavč, 1 računalnik</p>",,22,888,,,,,,,,
2486,2010-04-18 14:23:17,14.2093789837742,45.7298530125286,,,2,50,1,50,50,90,0,10,0,0,,30627,30628,,<p>odlagališče gradbenega materiala s posameznimi komunalnimi odpadki</p>,,94,115,,,,,,,,
2487,2010-04-18 14:26:14,14.6136097069077,46.0860230820684,,,2,100,1,100,80,80,,5,,15,<p>Vsaj 20 salonitk (nekatere verjetno niso vodne).</p>,30630,,,,,22,888,,,,,,,,
2488,2010-04-18 14:34:06,14.1228873257293,46.3928786122248,,,2,500,1,20,6,25,50,0,25,0,,30629,,,<p>ob poti do odlagališča je veliko tudi komunalnih odpadkov</p>,,192,364,,,,,,,,
2489,2010-04-18 14:31:51,14.5971527491298,46.0880705361366,,,1,20,1,50,20,90,,10,,,,30632,,,"<p>Ogromno opeke, talna obloga (plastična), plastični trakovi.</p>",,22,201,,,,,,,,
2490,2010-04-18 14:37:16,14.2109408847789,45.7298297480424,,,2,60,1,2,1,0,0,100,0,0,,30633,30634,,<p>večja količina polivinila in ostalih komunalih odpadkov</p>,,94,115,,,,,,,,
2491,2010-03-23 08:56:44,15.1535889438084,45.8131637286298,,,2,140,1,300,4,95,,5,,,,30635,,,<p>POZOR<br/>Odpadki so razpršeni.</p>,,85,,,,,,,,,
2492,2010-04-18 14:35:01,14.5998241470576,46.0885554141465,,,1,2,2,25,12,90,,5,,5,<p>1 salonitna plošča</p>,30637,,,,,22,888,,,,,,,,
2493,2010-04-04 13:52:46,14.1297623954167,46.3785354162173,,,1,70,2,5,0.5,0,0,0,100,0,,30636,,,<p>na pobočju je pralni stroj ter vedro</p>,,3,1972,,,,,,,,
2494,2010-04-04 13:52:46,14.1254846019436,46.3822454455231,,,1,50,2,50,8,40,,20,40,,,30638,,,,,3,1972,,,,,,,,
2495,2010-04-18 14:25:27,14.6012694344322,46.0861372129126,,,1,3,1,6,2,100,,,,,,30639,,,,,22,,,,,,,,,
2496,2010-04-18 14:32:16,14.2090732469244,45.7396884483424,,,1,0,2,30,40,5,5,10,90,0,,30640,30641,,"<p>večja količina na širšem območju po pobočju raztresenih kosovnih odpadkov(žimnice, večje konzerve, kosi pohištva...)</p>",,94,115,,,,,,,,
2497,2010-04-18 14:21:18,14.6164993373819,46.0803896698038,,,2,100,1,2,0.25,,,100,,,,30644,,,"<p>Okoli 100 jogurtovih lončkov, nekaj steklenic.</p>",,22,,,,,,,,,
2498,2010-04-18 14:42:07,14.1282123652789,46.3791353697953,,,1,5,2,50,0.5,60,20,20,0,,,30645,,,<p>je raztrešena manjša količina odpadkov</p>,,3,,,,,,,,,
2499,2010-04-18 14:20:54,15.1567547685998,45.8159253723303,,,1,50,1,40,3,95,,1,,4,<p>6 kos pnevmatik</p>,30642,30646,,,,85,,,,,,,,,
2500,2010-04-18 14:28:51,14.6187858899386,46.0810040769235,,,2,200,1,30,10,80,20,,,,,30647,,,"<p>V gozdičku, s štori, ki od daleč izgledajo kot sodi. Že malo pokrito zlistjem.</p>",,22,,,,,,,,,
2501,2010-04-18 14:31:51,14.6233787382893,46.0832790458853,,,1,10,3,60,30,50,10,20,15,5,<p>Vsaj 10 salonitnih plošč.</p>,30653,,,,,22,888,,,,,,,,
2502,2010-04-18 14:19:58,15.1333985632833,45.829882833581,,,1,3,1,9,1,,,100,,,,30651,,,,,85,1851,,,,,,,,
2504,2010-04-18 14:41:27,14.6218023982203,46.0861585710945,,,1,5,1,30,10,80,10,10,,,,30655,,,,,22,888,,,,,,,,
2505,2010-04-18 14:20:40,14.1991532823549,45.7337804405262,,,1,0,2,1500,1000,50,10,0,40,0,,30652,30650,30649,<p>okoli označene lokacije je na strmem pobočju pod cesto v dolžini 150mrazpršeno odlagališče pretežno kosovnih in gradbenih odpadkov.</p>,,94,,,,,,,,,
2506,2010-04-05 09:37:50,14.5279173595011,46.1129537918684,,,1,1,1,1000,5,5,,90,5,,"<p>Območje ob cesti je polno plastenk in ostalih odpadkov, katere odmetavajopredvsem sprehajalci. Območje je lahko dostopno, površina je velika (odpadki sovzdolž celotne ceste).</p>",,,,,,61,2146,,,,,,,,
2508,2010-04-13 21:11:08,13.7248207647255,46.0646919735839,,,1,1,2,3000,1,10,,30,50,10,,,,,<p>razpršeni odpadki ob lokalni cesti Krajec-Zabrdo-Ilovica-Murovci. Dolžina cca6km.</p>,,44,391,,,,,,,,
2509,2010-04-18 14:34:26,15.1307320162316,45.8280161801831,,,2,70,1,200,5,,,20,,80,"<p>1 m3 salonitke, 2 m3 izolacija, 16 pnevmatik</p>",30658,,,,,85,1851,,,,,,,,
2510,2010-04-18 14:28:44,15.7123516062493,46.01669985972,,,2,300,2,120,20,40,20,,30,10,"<p>Gre za 3 odlagališča.</p><p>1 odlagališče leži na pobočju, na njem pa prevladuje gradbeni material (omet,strešniki), najdemo tudi straniščno školjko.</p><p>2. odlagališče je največje izmed 3 (~100m2) in leži na ravnini.. Na njemprevladujejo naravni odpadki (veje) in kosovni (pohištvo), najdemo pa tudipnevmatike.</p><p>3. odlagališče prav tako leži na pobočju, prevladuje pa gradbeni material(omet, strešniki).</p><p>Slike se vrstijo tako kot sem opisal odlagališča.</p><p>POZOR<br/>Odpadki so razpršeni, pregledati je potrebno območje v krogu 100 m od označenelokacije.</p>",30656,30657,30659,"<p>Odlagališča so ob suhem vremenu dostopna tudi z osebnim avtomobilom, obmokrem pa ne, ker je veliko blata.</p>",,9,1752,,,,,,,,
2511,2010-04-18 14:34:59,14.0951846722884,45.5786726849655,,,2,400,2,30,5,0,0,10,90,0,,30660,,,,,35,1789,,,,,,,,
2512,2010-04-18 14:43:20,15.1228453230978,45.8247733485258,,,2,180,3,400,12,20,70,5,3,,,30661,,30663,,,85,1851,,,,,,,,
2514,2010-04-18 14:29:01,13.7400402652083,46.1067800274691,,,1,1,2,5000,1,10,,80,10,,,,,,<p>razpršeni odpadki vzdolž lokalne ceste Kal - Cvetrež - Hoje   dolžina cca 4km</p>,,44,397,,,,,,,,
2515,2010-04-18 14:32:35,14.5603035678794,46.0217343276,,,2,20,2,15,5,,,,,100,,,,30664,,,61,,,,,,,,,
2516,2010-04-18 14:26:25,13.7425677295293,46.1017923500018,,,1,1,2,5000,1,10,,80,10,,,,,,"<p>razpršeni odpadki ob lokalni cesti Kal - Cvetrež - Hoje, dolžina cca 4km.</p>",,44,397,,,,,,,,
2517,2010-04-18 14:35:19,15.1144607674887,45.8248660614379,,,2,500,1,4,0.5,,,,100,,,30665,,,,,85,1851,,,,,,,,
2518,2010-04-18 14:43:22,13.7464900134165,46.0933065985129,,,1,1,2,5000,1,10,,80,10,,,,,,"<p>razpršeni odpadki ob cesti Kal - Cvetrež - Hoje, dolžina cca 4km</p>",,44,397,,,,,,,,
2519,2010-04-18 14:26:55,15.1181289499385,45.824944572216,,,1,5,2,8,3,100,,,,,,30667,,,,,85,,,,,,,,,
2520,2010-04-18 14:36:06,16.02736774272,46.3257562245671,,,1,100,3,60,100,5,5,5,80,5,,,,,,,196,1759,,,,,,,,
2521,2010-04-18 14:23:15,15.1090639324098,45.820574040191,,,1,140,2,70,5,,,20,70,10,"<p>10 salonitnih plošč, 8 pnevmatik</p>",30668,30669,,,,85,1851,,,,,,,,
2522,2010-04-18 14:25:45,15.7231791310053,46.4670184881995,,,1,5,1,2,1,,50,50,,,"<p>Klavniški odpadki, drobna plastika, stiropor</p>",30670,,,,,169,1838,,,,,,,,
2523,2010-04-18 14:34:59,14.1839757806974,45.8228997369385,,,1,10,1,4,0.5,,,,,100,"<p>Strta azbestna kritina, ki utrjuje kolovoz.</p>",,,,,,94,,,,,,,,,
2524,2010-04-03 21:27:03,14.5901827225379,46.0144801727484,,,1,50,2,4,3,,,,100,,,30672,30671,,,,123,1912,,,,,,,,
2525,2010-04-18 14:24:14,15.724669736858,46.4683686111667,,,1,2,1,1,1,,,100,,,"<p>Parir, steklo, drobne kovine.</p>",30674,,,,,169,1838,,,,,,,,
2526,2010-04-04 12:25:55,14.3465953110316,46.288460081983,,,1,5,1,1000,2,50,,50,,,,30675,,,<p>posamični odpadki ob reki kokrici</p>,,52,1810,,,,,,,,
2527,2010-04-18 14:24:14,14.1896639285784,45.8184953975729,,,2,1000,1,4,12,,,,100,,<p>Rdeč avtomobil znamke Škoda. Neregistriran.</p>,,,,,,94,1470,,,,,,,,
2528,2010-04-13 22:25:48,13.6599649804548,46.0951877907005,,,2,2,2,4000,2,,,100,,,,,,,"<p>ob cesti Drašček - Kanalski vrh, pod in nad cesto. dolžina cca 4km</p>",,44,389,,,,,,,,
2529,2010-04-18 14:39:19,14.5788304532469,46.0121153464307,,,1,50,1,1,0.2,,,,100,,"<p>Nekaj kosovnih odpadkov leži ob gozdni poti, 20m za hišo Orle 11</p>",30676,,,,,123,,,,,,,,,
2531,2010-04-18 14:41:27,14.3461077655322,46.2881250617855,,,1,5,1,2,1,,,,,100,<p>4 pnevmatike</p>,30677,,,,,52,,,,,,,,,
2532,2010-04-18 14:37:16,15.7272792940228,46.4696864413966,,,1,1,1,2,2,,,,,100,<p>Salonitne plošče.</p>,30678,,,,,169,,,,,,,,,
2533,2010-04-18 14:32:17,14.2129022658924,45.7845292582981,,,3,30,3,10,5,,,,100,,<p>V eni od vrtač veliko pločevine in drugih kosovnih odpadkov. </p>,,,,,,94,115,,,,,,,,
2534,2010-04-04 12:25:55,14.3402192938206,46.2870515508365,,,1,5,1,100,1,,,10,90,,,30679,30680,,,,52,1810,,,,,,,,
2535,2010-04-18 14:23:01,14.6691217856077,46.0785656579132,,,1,0,1,10,30,20,20,20,20,20,,30681,,,,,61,1820,,,,,,,,
2536,2010-04-18 14:29:34,15.7282124573512,46.4699851618087,,,1,5,1,2,2,100,,,,,<p>Beton.</p>,30682,,,,,169,,,,,,,,,
7287,2010-04-18 14:25:29,14.4416616118098,46.1196826675584,,,1,2,2,2,10,,,,,100,<p>televizija in hladilnik v slabem stanju (že precej razbito)</p>,,,,,,61,,,,,,,,,
2538,2010-04-04 12:25:55,14.3349677815039,46.2864225906361,,,1,1,1,100,0.5,,,100,,,,30683,30685,,,,52,1810,,,,,,,,
2539,2010-04-18 14:24:15,14.6151551136943,46.0698997134353,,,1,20,1,20,3,,100,,,,,30684,,,,,61,,,,,,,,,
2540,2010-04-03 21:27:03,14.5795467866649,46.0130087635115,,,2,200,3,10,25,,,,100,,,30686,30688,,<p>Na pobočjih med drevesi in v kotanjah leži več avtomobilov. V bližini gozdnepoti.</p>,,123,1912,,,,,,,,
2541,2010-04-18 14:21:53,15.7384285937399,46.4722672034712,,,1,2,1,3,2,,,,,100,<p>Salonitne plošče.</p>,30689,,,,,115,,,,,,,,,
2542,2010-04-18 14:32:40,14.3335806141414,46.2905334741406,,,1,2,1,75,1,100,,,,,,30690,,,,,52,,,,,,,,,
2543,2010-04-18 14:24:52,14.3335806141414,46.2905334741406,,,1,2,1,75,1,100,,,,,,30690,,,,,52,,,,,,,,,
2544,2010-04-03 21:15:45,15.739328918309,46.4722184945462,,,1,3,1,2,2,,,,100,,"<p>Pohištvo, bela tehnika.</p>",30691,,,,,115,1333,,,,,,,,
2545,2010-04-18 14:22:10,15.7069131927297,46.0315963700004,,,1,20,1,80,15,90,,,10,,"<p>Predvsem gradbeni odpadki (opeke, omet, strešniki, azbestne plošče) pa tuditelevizorji</p>",30666,30687,30692,<p>Odlagališče dokaj dobro vidno iz ceste.</p>,,9,1752,,,,,,,,
2546,2010-04-18 14:21:55,15.7368622310039,46.470768488304,,,1,2,1,2,1,100,,,,,<p>Opeka.</p>,30696,,,,,115,,,,,,,,,
2548,2010-04-03 21:27:03,14.5803584288299,46.0128363141874,,,2,400,2,50,1.5,,,50,50,,,30693,30695,30697,"<p>Na pobočju v potoku, dostopno po gozdni poti, ki se začenja pri hiši Orle 11.</p>",,123,1912,,,,,,,,
2549,2010-04-18 14:33:46,14.3101101093515,46.3183659879139,,,1,0,1,4,2,,,,,100,<p>pnevmatike</p>,30699,,,,,82,,,,,,,,,
2551,2010-04-03 21:15:45,15.7360956237784,46.4703685454756,,,1,2,1,100,50,30,10,20,20,20,"<p>Salonitne plošče, papir, plastika, pohištvo, opeka, ...</p>",30701,,,,,115,1335,,,,,,,,
2552,2010-04-18 14:27:47,15.7354864636902,46.4702700645048,,,1,10,1,9,10,,,,,100,<p>Salonitne plošče.</p>,30707,,,,,115,,,,,,,,,
2553,2010-04-18 14:36:19,15.727531694825,46.041899613316,,,2,300,1,30,10,30,50,,10,10,"<p>Gre za raznolike vrste odpadkov, ki so pomešane z naravnimi (veje, les)..Najdemo hladilnik, pnevmatike, cevi, azbestne plošče, raznovrsten gradbenimaterial, itd.</p>",30708,,,"<p>Ob suhem vremenu morda dostopno z osebnim avtomobilom, vendar je terenskovozilo veliko bolj primerno.. Gre za travniško pot..</p>",,9,1752,,,,,,,,
2554,2010-04-18 14:25:11,14.3316981190439,46.3162020128706,,,1,2,1,2,0.5,,,,,100,<p>azbestne in salonitne plošče</p>,30706,,,,,52,,,,,,,,,
2555,2010-04-13 22:24:03,13.6444460007142,46.0930609037229,,,1,2,1,4000,2,,,100,,,,,,,"<p>razpršeni odpadki ob in nad cesto Kanal - Loga, od OŠ Kanal do naselka Loga,razdalja cca 4km.</p>",,44,389,,,,,,,,
2556,2010-04-18 14:25:19,15.7356031559244,46.4660701070275,,,1,1,1,2,3,,,,,100,<p>Salonitne plošče</p>,30709,,,,,115,,,,,,,,,
2557,2010-04-03 21:27:03,14.5809794941846,46.0126766520795,,,2,600,3,20,30,,,,80,20,,30703,30704,30705,"<p>Na pobočju v potoku več avtomobilov, gum in sodov. Dostopno po gozdni poti,ki se začenja pri hiši Orle 11.</p>",,123,1912,,,,,,,,
2558,2010-03-23 08:58:16,15.2679979188066,46.2649804279139,,,2,200,2,100,10,50,50,0,0,0,<p>o</p>,30700,30702,,"<p>Otežen dostop, priporočeno z traktorjem s prikolico.</p>",,11,,,,,,,,,
2559,2010-04-04 12:25:18,14.3335818257369,46.3151898114233,,,1,2,1,10,4,50,,50,,,,30711,,,,,52,757,,,,,,,,
2560,2010-04-18 14:22:15,15.7354863283919,46.4653687375966,,,1,1,1,4,3,100,,,,,<p>Opeka.</p>,30712,,,,,115,,,,,,,,,
2561,2010-04-18 14:27:48,14.579238261486,46.0119796456415,,,1,40,1,1200,1000,100,,,,,,30714,,,,,123,,,,,,,,,
2562,2010-04-18 14:27:55,15.7308733902615,46.0451709191451,,,1,10,1,30,10,10,,,90,,"<p>Gre za dva kupa smeti. Prvi, manjši, je velik okoli 5m2 in leži neposredno obcesti. Gre za omet in strešnike, torej gradbeni material.</p><p>Drugi, večji kup, je iz ceste slabše viden, saj se tukaj relief malo spusti.Tukaj najdemo ostanke stare kuhinje, torej les.</p><p>Na sliki je drugi kup.</p>",30713,,,<p>Odlagališče leži približno 200 metrov pred mejnim prehodom s hrvaško (orešje)na levi strani ceste.</p>,,9,1752,,,,,,,,
2563,2010-04-03 21:15:45,15.7340290103855,46.4660519309133,,,1,10,1,10,5,,,,100,,<p>Bela tehnika.</p>,30715,,,,,115,1335,,,,,,,,
